,time,open,high,low,close,volume
452,2021-10-25,1492.35,1492.35,1476.97,1476.97,202649000
453,2021-10-26,1474.36,1483.65,1467.02,1482.62,143685900
454,2021-10-27,1487.45,1516.46,1485.12,1516.46,201353000
455,2021-10-28,1522.11,1530.77,1513.12,1529.26,190779100
456,2021-10-29,1529.42,1534.51,1521.04,1532.35,197579000
457,2021-11-01,1534.17,1534.88,1513.98,1516.75,252416300
458,2021-11-02,1514.91,1522.9,1514.75,1521.35,186412200
459,2021-11-03,1526.38,1537.59,1519.39,1530.65,324556200
460,2021-11-04,1531.92,1535.9,1524.54,1528.21,173097200
461,2021-11-05,1531.06,1536.47,1523.16,1531.76,156544900
462,2021-11-08,1535.12,1541.83,1528.71,1535.66,219015500
463,2021-11-09,1539.25,1542.75,1524.36,1527.13,210505900
464,2021-11-10,1530.69,1531.7,1518.89,1523.79,204461200
465,2021-11-11,1524.73,1526.72,1503.77,1514.36,258427300
466,2021-11-12,1514.96,1529.47,1504.52,1527.94,152556600
467,2021-11-15,1534.16,1534.44,1521.94,1528.68,232161500
468,2021-11-16,1527.11,1530.32,1513.5,1517.22,214948000
469,2021-11-17,1517.67,1522.5,1513.65,1519.58,165538300
470,2021-11-18,1522.39,1523.19,1503.42,1503.42,256828300
471,2021-11-19,1507.45,1521.63,1486.59,1500.05,322630600
472,2021-11-22,1503.19,1530.43,1502.25,1517.04,274789700
473,2021-11-23,1518.39,1533.12,1513.23,1533.12,173026700
474,2021-11-24,1534.87,1567.77,1530.61,1565.29,371792500
475,2021-11-25,1573.29,1579.56,1567.67,1572.46,255689400
476,2021-11-26,1576.52,1587.0,1564.39,1566.55,286506800
477,2021-11-29,1541.22,1558.86,1541.22,1553.04,270835200
478,2021-11-30,1567.44,1568.09,1531.82,1537.59,254246000
479,2021-12-01,1536.67,1549.81,1531.2,1549.81,183018700
480,2021-12-02,1553.21,1555.49,1540.88,1540.88,155692100
481,2021-12-03,1550.81,1551.97,1503.98,1503.98,237844400
482,2021-12-06,1507.45,1515.47,1464.91,1480.92,264304900
483,2021-12-07,1493.07,1512.62,1488.13,1512.62,167560600
484,2021-12-08,1515.59,1523.95,1508.69,1516.16,176054000
485,2021-12-09,1509.4,1529.61,1509.4,1529.61,141320100
486,2021-12-10,1528.17,1533.23,1517.59,1519.46,172565800
487,2021-12-13,1523.74,1526.53,1517.98,1520.8,166213200
488,2021-12-14,1518.39,1529.93,1513.14,1516.44,170665700
489,2021-12-15,1516.91,1525.14,1512.05,1519.42,150689400
490,2021-12-16,1526.63,1526.75,1501.41,1510.17,187576000
491,2021-12-17,1513.36,1520.97,1511.19,1513.56,220350000
492,2021-12-20,1519.69,1521.62,1509.54,1513.6,180132400
493,2021-12-21,1512.01,1517.69,1507.89,1511.48,175784000
494,2021-12-22,1514.98,1519.74,1498.96,1504.12,220183200
495,2021-12-23,1504.61,1506.43,1470.94,1477.37,241493800
496,2021-12-24,1484.51,1507.48,1481.37,1506.67,197961200
497,2021-12-27,1515.24,1517.45,1500.31,1514.55,134565900
498,2021-12-28,1518.56,1523.54,1509.58,1523.54,189418700
499,2021-12-29,1525.82,1528.9,1515.94,1515.94,154782700
500,2021-12-30,1515.75,1526.2,1515.75,1519.62,145697200
501,2021-12-31,1523.58,1537.32,1523.41,1535.71,183408500
502,2022-01-04,1536.45,1562.54,1536.45,1558.87,207489800
503,2022-01-05,1559.33,1562.93,1546.01,1546.01,222221200
504,2022-01-06,1542.34,1554.97,1541.19,1544.95,231961100
505,2022-01-07,1548.77,1550.47,1532.24,1532.24,200626600
506,2022-01-10,1531.13,1537.71,1514.7,1514.7,200034100
507,2022-01-11,1516.74,1519.84,1497.78,1499.74,187023400
508,2022-01-12,1498.63,1530.04,1484.93,1530.04,282093000
509,2022-01-13,1533.38,1548.49,1524.66,1526.43,308816900
510,2022-01-14,1523.96,1530.2,1513.17,1523.57,135949400
511,2022-01-17,1523.17,1529.28,1478.61,1478.61,290137800
512,2022-01-18,1473.04,1489.13,1464.41,1477.06,214017600
513,2022-01-19,1479.74,1491.0,1475.06,1482.55,142261000
514,2022-01-20,1479.81,1499.47,1474.67,1492.81,163721300
515,2022-01-21,1497.61,1508.65,1492.21,1502.16,218982600
516,2022-01-24,1496.36,1499.22,1465.76,1471.31,243478300
517,2022-01-25,1471.56,1516.16,1466.07,1516.16,191549000
518,2022-01-26,1519.9,1533.61,1516.96,1525.31,236863500
519,2022-01-27,1520.82,1528.81,1507.26,1516.57,158584300
520,2022-01-28,1516.4,1535.57,1515.85,1532.24,194567300
521,2022-02-07,1548.38,1555.01,1541.25,1541.25,182867100
522,2022-02-08,1539.49,1555.01,1537.16,1550.46,218959100
523,2022-02-09,1554.59,1570.32,1552.44,1552.44,230550700
524,2022-02-10,1554.98,1557.89,1536.02,1548.95,225002900
525,2022-02-11,1544.76,1549.37,1540.5,1545.92,167675800
526,2022-02-14,1530.5,1536.77,1505.07,1505.07,254064100
527,2022-02-15,1508.25,1530.04,1506.69,1527.36,180952200
528,2022-02-16,1534.39,1534.5,1517.52,1521.47,122057100
529,2022-02-17,1521.37,1540.51,1521.37,1540.51,146568200
530,2022-02-18,1525.21,1533.53,1523.88,1531.47,155104600
531,2022-02-21,1530.65,1537.56,1522.48,1533.4,163183400
532,2022-02-22,1532.07,1532.36,1510.07,1532.36,223625500
533,2022-02-23,1536.6,1547.19,1534.19,1538.83,158142200
534,2022-02-24,1537.5,1540.13,1503.22,1522.04,275311400
535,2022-02-25,1531.97,1540.13,1526.5,1526.5,198105100
536,2022-02-28,1525.58,1533.32,1512.45,1517.18,193571200
537,2022-03-01,1521.44,1525.0,1515.49,1520.12,187030700
538,2022-03-02,1516.31,1517.49,1495.16,1498.61,291452900
539,2022-03-03,1507.53,1522.49,1502.41,1522.49,244078000
540,2022-03-04,1525.23,1529.93,1519.97,1525.34,220071600
541,2022-03-07,1514.76,1518.32,1505.79,1509.12,222534800
542,2022-03-08,1500.07,1506.65,1486.68,1490.17,222308000
543,2022-03-09,1493.96,1497.75,1485.15,1489.25,190158600
544,2022-03-10,1491.9,1505.5,1490.24,1490.24,148748300
545,2022-03-11,1487.92,1490.83,1469.22,1477.14,178186800
546,2022-03-14,1471.44,1473.98,1454.34,1461.1,177210100
547,2022-03-15,1461.4,1469.52,1455.16,1468.89,136415100
548,2022-03-16,1475.17,1478.42,1467.95,1472.69,106836400
549,2022-03-17,1480.32,1480.86,1469.92,1469.92,109378100
550,2022-03-18,1474.02,1482.96,1474.02,1476.94,148418800
551,2022-03-21,1480.29,1502.67,1480.29,1502.67,124702300
552,2022-03-22,1507.38,1516.7,1506.1,1513.4,155225300
553,2022-03-23,1514.61,1519.58,1505.59,1505.59,132331300
554,2022-03-24,1506.49,1506.79,1496.96,1497.44,115640400
555,2022-03-25,1499.34,1503.18,1494.28,1498.36,109442400
556,2022-03-28,1493.12,1497.06,1477.72,1484.16,177240800
557,2022-03-29,1484.95,1501.05,1484.95,1500.57,110331000
558,2022-03-30,1497.98,1513.91,1496.59,1500.23,163897200
559,2022-03-31,1502.38,1512.47,1500.67,1508.53,121691400
560,2022-04-01,1509.01,1542.47,1506.11,1542.47,195611900
561,2022-04-04,1558.21,1558.98,1546.46,1548.04,160184300
562,2022-04-05,1544.34,1549.77,1539.2,1539.2,125174200
563,2022-04-06,1534.23,1558.41,1529.23,1557.11,203573500
564,2022-04-07,1561.14,1566.09,1541.96,1541.96,198966000
565,2022-04-08,1541.78,1547.6,1524.31,1524.31,156336400
566,2022-04-12,1530.3,1532.03,1506.41,1507.2,152481700
567,2022-04-13,1512.37,1526.44,1506.45,1525.39,143871600
568,2022-04-14,1526.49,1534.28,1517.07,1518.01,119609300
569,2022-04-15,1514.89,1518.85,1491.26,1493.74,181765300
570,2022-04-18,1493.17,1493.24,1466.73,1468.25,194441900
571,2022-04-19,1471.63,1478.5,1440.61,1440.61,156620100
572,2022-04-20,1440.9,1453.81,1434.87,1435.5,150221600
573,2022-04-21,1434.77,1452.41,1422.7,1426.87,172358900
574,2022-04-22,1439.32,1455.15,1419.05,1444.32,150755100
575,2022-04-25,1444.79,1445.62,1356.36,1366.39,202426300
576,2022-04-26,1347.83,1397.43,1318.5,1396.9,181776700
577,2022-04-27,1394.85,1407.7,1362.87,1402.03,108117400
578,2022-04-28,1400.6,1407.82,1392.24,1400.88,91674500
579,2022-04-29,1397.8,1417.31,1394.17,1417.31,128034900
580,2022-05-04,1415.43,1415.45,1389.59,1389.59,114189600
581,2022-05-05,1402.6,1405.43,1373.42,1404.88,122134200
582,2022-05-06,1399.54,1399.54,1371.0,1373.21,129906600
583,2022-05-09,1358.56,1360.64,1308.34,1314.04,200878800
584,2022-05-10,1312.1,1345.46,1285.67,1345.46,157234400
585,2022-05-11,1344.14,1355.11,1324.2,1349.82,94773600
586,2022-05-12,1337.01,1339.25,1279.48,1279.76,163224300
587,2022-05-13,1281.28,1284.94,1219.52,1223.76,237555200
588,2022-05-16,1254.88,1258.25,1214.29,1215.08,172770300
589,2022-05-17,1211.88,1279.55,1203.51,1279.55,161817400
590,2022-05-18,1289.5,1298.69,1268.13,1286.41,159937700
591,2022-05-19,1259.59,1291.49,1255.63,1283.55,130077200
592,2022-05-20,1284.89,1296.0,1273.4,1282.51,110100400
593,2022-05-23,1287.49,1287.65,1245.41,1255.35,139331100
594,2022-05-24,1255.77,1272.71,1242.36,1272.71,146366400
595,2022-05-25,1277.54,1311.32,1273.29,1310.7,172697800
596,2022-05-26,1312.56,1319.21,1304.59,1309.5,127930000
597,2022-05-27,1311.78,1336.99,1310.64,1335.68,139406400
598,2022-05-30,1337.39,1342.87,1329.38,1342.87,121531100
599,2022-05-31,1342.08,1342.08,1324.46,1332.59,127915900
600,2022-06-01,1329.02,1341.47,1323.07,1335.49,127582100
601,2022-06-02,1339.12,1342.47,1319.85,1325.49,133902700
602,2022-06-03,1322.45,1329.9,1313.4,1327.4,100179800
603,2022-06-06,1328.73,1336.96,1320.97,1327.04,132834400
604,2022-06-07,1323.19,1324.37,1297.98,1324.37,153980900
605,2022-06-08,1328.95,1348.4,1325.65,1342.03,163072000
606,2022-06-09,1344.56,1346.13,1335.28,1342.92,126600400
607,2022-06-10,1332.93,1344.85,1325.69,1325.69,136585200
608,2022-06-13,1295.26,1300.45,1260.85,1260.85,199019600
609,2022-06-14,1247.39,1271.28,1245.26,1261.16,145640500
610,2022-06-15,1263.96,1268.33,1231.12,1253.09,167431200
611,2022-06-16,1266.87,1292.02,1263.56,1280.37,156455300
612,2022-06-17,1254.05,1259.39,1229.74,1258.03,187300200
613,2022-06-20,1258.3,1262.83,1223.03,1225.56,168768300
614,2022-06-21,1220.76,1240.8,1212.69,1224.54,172801800
615,2022-06-22,1233.28,1242.06,1222.86,1227.18,142695000
616,2022-06-23,1219.4,1240.58,1219.08,1240.58,105240000
617,2022-06-24,1239.54,1246.22,1234.72,1235.47,90437000
618,2022-06-27,1238.23,1256.67,1237.79,1256.67,110597100
619,2022-06-28,1254.35,1276.21,1249.57,1273.41,151571400
620,2022-06-29,1259.83,1274.73,1259.41,1273.4,113295900
621,2022-06-30,1273.99,1276.23,1248.92,1248.92,118013500
622,2022-07-01,1247.7,1255.67,1225.64,1252.24,118891000
623,2022-07-04,1256.2,1260.72,1244.5,1248.37,112840000
624,2022-07-05,1252.48,1256.47,1239.8,1242.05,162030600
625,2022-07-06,1241.19,1241.19,1211.94,1211.94,131179800
626,2022-07-07,1212.36,1229.23,1209.97,1229.23,98638500
627,2022-07-08,1235.65,1236.85,1225.04,1231.54,115987500
628,2022-07-11,1224.2,1224.2,1200.15,1209.02,131002300
629,2022-07-12,1208.06,1219.44,1204.84,1219.44,88675600
630,2022-07-13,1216.83,1225.85,1213.41,1216.94,117179900
631,2022-07-14,1213.73,1224.01,1211.14,1221.94,106757900
632,2022-07-15,1224.15,1228.48,1217.21,1220.14,147665700
633,2022-07-18,1225.4,1225.69,1213.28,1214.28,104038500
634,2022-07-19,1213.55,1213.64,1204.61,1211.7,100592900
635,2022-07-20,1220.25,1229.62,1217.45,1225.62,123377500
636,2022-07-21,1227.31,1240.91,1226.88,1235.25,127715400
637,2022-07-22,1238.46,1241.65,1228.84,1228.84,106142000
638,2022-07-25,1228.11,1231.84,1219.61,1222.6,94341400
639,2022-07-26,1221.43,1227.1,1218.11,1218.49,93438000
640,2022-07-27,1218.13,1219.43,1211.42,1219.43,95584100
641,2022-07-28,1228.73,1240.65,1226.95,1236.14,180062100
642,2022-07-29,1243.17,1243.17,1232.0,1232.0,142294000
643,2022-08-01,1233.85,1256.25,1233.64,1256.25,175842500
644,2022-08-02,1256.32,1266.14,1248.97,1265.97,172175300
645,2022-08-03,1259.26,1271.39,1256.39,1269.83,184352300
646,2022-08-04,1273.71,1281.46,1270.66,1277.73,164088200
647,2022-08-05,1274.48,1276.19,1265.93,1272.06,172672400
648,2022-08-08,1270.27,1280.13,1270.13,1276.7,141948100
649,2022-08-09,1281.38,1285.52,1275.12,1281.44,161794800
650,2022-08-10,1279.58,1283.06,1276.07,1277.15,117050500
651,2022-08-11,1282.09,1289.29,1267.04,1272.33,175275100
652,2022-08-12,1271.39,1280.96,1267.14,1280.96,113933600
653,2022-08-15,1287.13,1294.11,1285.02,1293.79,149048700
654,2022-08-16,1293.72,1297.38,1290.52,1295.1,155261200
655,2022-08-17,1297.25,1304.49,1296.58,1300.4,146611100
656,2022-08-18,1299.09,1311.73,1295.54,1299.93,162054000
657,2022-08-19,1297.97,1303.73,1289.57,1294.93,154225000
658,2022-08-22,1294.78,1295.69,1281.96,1285.45,128864900
659,2022-08-23,1276.09,1292.0,1275.57,1292.0,130485700
660,2022-08-24,1295.07,1300.4,1291.96,1296.41,113650300
661,2022-08-25,1299.26,1311.55,1299.26,1311.55,127468800
662,2022-08-26,1314.73,1320.16,1304.68,1306.81,152914600
663,2022-08-29,1296.03,1296.03,1275.4,1293.25,174325400
664,2022-08-30,1293.41,1307.12,1293.41,1298.14,112858600
665,2022-08-31,1295.71,1306.45,1294.34,1301.44,103562800
666,2022-09-05,1300.5,1305.62,1294.44,1298.15,110009200
667,2022-09-06,1298.74,1305.9,1296.58,1299.06,121911600
668,2022-09-07,1297.31,1298.17,1268.95,1268.95,187243100
669,2022-09-08,1277.63,1279.34,1265.57,1265.57,124239300
670,2022-09-09,1273.37,1275.64,1259.35,1275.64,161748700
671,2022-09-12,1281.62,1285.17,1275.45,1275.6,100037700
672,2022-09-13,1277.48,1279.55,1271.22,1272.48,94065400
673,2022-09-14,1254.44,1262.8,1250.98,1260.88,142289600
674,2022-09-15,1267.24,1269.54,1260.51,1262.82,101057100
675,2022-09-16,1259.9,1263.97,1248.13,1252.78,155329900
676,2022-09-19,1251.43,1253.45,1225.18,1229.88,152498300
677,2022-09-20,1235.93,1241.07,1224.96,1241.07,94432100
678,2022-09-21,1235.84,1236.05,1223.02,1228.2,76490900
679,2022-09-22,1217.63,1229.26,1210.65,1228.94,98659200
680,2022-09-23,1227.34,1230.72,1213.74,1215.41,88494000
681,2022-09-26,1199.39,1201.89,1172.37,1187.22,175236400
682,2022-09-27,1190.46,1193.79,1181.43,1182.46,85342600
683,2022-09-28,1173.82,1177.58,1160.66,1160.66,92268300
684,2022-09-29,1166.59,1177.21,1147.44,1147.44,88046900
685,2022-09-30,1140.18,1158.2,1128.57,1152.01,154777200
686,2022-10-03,1141.87,1144.95,1094.49,1102.0,159888000
687,2022-10-04,1113.8,1117.87,1088.41,1097.72,147867000
688,2022-10-05,1114.6,1128.94,1112.26,1117.38,114403700
689,2022-10-06,1117.7,1119.76,1079.75,1081.36,141259300
690,2022-10-07,1064.72,1067.03,1027.64,1039.54,261705900
691,2022-10-10,1025.48,1052.24,1011.44,1038.93,178313500
692,2022-10-11,1031.12,1031.12,987.27,1001.68,200927800
693,2022-10-12,1004.53,1039.33,999.0,1034.93,150966500
694,2022-10-13,1034.2,1051.24,1020.97,1051.24,127128600
695,2022-10-14,1051.24,1070.3,1051.24,1061.39,167534171
696,2022-10-17,1061.39,1061.39,1028.34,1047.2,152928430
697,2022-10-18,1047.2,1068.9,1047.2,1059.06,143012550
698,2022-10-19,1059.06,1062.27,1044.69,1053.65,123906900
699,2022-10-20,1053.65,1060.79,1041.08,1053.26,130638701
700,2022-10-21,1053.26,1055.34,1002.09,1010.57,216534700
701,2022-10-24,1010.57,1013.24,961.79,973.88,241483959
702,2022-10-25,973.88,1006.69,950.19,991.52,212688800
703,2022-10-26,991.52,999.59,979.4,990.41,115506296
704,2022-10-27,990.41,1028.5,986.54,1028.5,179884700
705,2022-10-28,1028.5,1046.04,1024.74,1029.49,161746234
706,2022-10-31,1029.49,1031.66,999.47,1026.84,210218265
707,2022-11-01,1026.84,1049.77,1026.84,1038.09,249797921
708,2022-11-02,1038.09,1039.42,1020.48,1025.18,181380500
709,2022-11-03,1025.18,1029.53,1010.57,1023.8,134736881
710,2022-11-04,1023.8,1023.8,971.72,997.92,270967900
711,2022-11-07,997.92,999.43,968.84,972.85,224790100
712,2022-11-08,972.85,981.51,950.81,980.09,237119300
713,2022-11-09,980.09,993.28,969.19,979.68,181347869
714,2022-11-10,979.68,979.68,925.02,936.8,277706388
715,2022-11-11,936.8,963.55,936.8,948.86,246030057
716,2022-11-14,948.86,948.86,913.5,936.31,244849500
717,2022-11-15,936.31,936.31,893.49,904.77,253785688
718,2022-11-16,904.77,942.56,863.31,940.29,304006800
719,2022-11-17,940.29,975.42,940.29,971.04,215842275
720,2022-11-18,971.04,977.19,941.18,971.2,324253590
721,2022-11-21,971.2,972.15,951.62,956.89,170801200
722,2022-11-22,956.89,980.26,941.85,945.54,391041730
723,2022-11-23,945.54,951.86,933.26,938.73,158757090
724,2022-11-24,938.73,941.69,925.55,940.76,159667952
725,2022-11-25,940.76,967.49,940.76,967.49,177101941
726,2022-11-28,967.49,1006.06,967.49,1004.34,422052789
727,2022-11-29,1004.34,1029.04,995.12,1029.04,379072900
728,2022-11-30,1034.78,1049.21,1018.59,1049.21,355348253
729,2022-12-01,1059.8,1073.32,1040.95,1042.64,447570301
730,2022-12-02,1038.11,1092.99,1037.08,1092.99,348074950
731,2022-12-05,1094.39,1120.56,1094.39,1110.94,458244822
732,2022-12-06,1109.5,1109.5,1054.06,1054.06,413679700
733,2022-12-07,1054.06,1064.73,1037.15,1047.58,271871758
734,2022-12-08,1061.99,1093.64,1055.63,1062.73,321409800
735,2022-12-09,1069.38,1076.67,1051.62,1065.08,270417873
736,2022-12-12,1071.27,1073.44,1037.42,1037.42,288409362
737,2022-12-13,1038.63,1056.43,1028.37,1056.43,256578700
738,2022-12-14,1056.76,1071.02,1052.25,1056.17,239681868
739,2022-12-15,1055.8,1076.03,1055.49,1068.08,257613200
740,2022-12-16,1061.58,1077.27,1058.88,1064.07,274332537
741,2022-12-19,1063.72,1081.55,1050.22,1050.22,276034552
742,2022-12-20,1048.17,1049.39,1015.66,1029.79,310034530
743,2022-12-21,1041.05,1041.65,1011.9,1033.1,230416537
744,2022-12-22,1033.72,1048.84,1031.29,1038.34,201783000
745,2022-12-23,1037.91,1041.37,1022.51,1034.13,154911580
746,2022-12-26,1034.13,1034.13,987.77,987.77,210881660
747,2022-12-27,987.77,1015.01,985.67,1007.36,175708516
748,2022-12-28,1009.19,1023.24,997.12,1013.95,173130700
749,2022-12-29,1013.95,1022.15,1008.3,1008.3,183192316
750,2022-12-30,1016.71,1017.45,1005.19,1005.19,131583262
751,2023-01-03,1010.52,1047.25,1010.03,1047.25,168076890
752,2023-01-04,1051.66,1059.01,1046.61,1050.15,194066700
753,2023-01-05,1052.32,1065.99,1051.6,1061.9,173066500
754,2023-01-06,1060.14,1075.33,1053.29,1057.4,224898700
755,2023-01-09,1065.24,1068.77,1056.64,1061.14,155963075
756,2023-01-10,1061.14,1066.08,1052.09,1060.53,157044100
757,2023-01-11,1065.69,1076.22,1063.96,1065.22,171500504
758,2023-01-12,1068.47,1072.81,1059.52,1066.24,136779576
759,2023-01-13,1071.91,1077.45,1063.68,1069.86,164559600
760,2023-01-16,1069.86,1076.97,1066.78,1075.71,175402111
761,2023-01-17,1077.48,1103.73,1077.48,1103.73,227034300
762,2023-01-18,1106.89,1117.23,1104.98,1115.72,168975590
763,2023-01-19,1115.72,1126.12,1108.96,1121.92,216635136
764,2023-01-27,1128.45,1142.08,1125.12,1130.65,172091700
765,2023-01-30,1132.45,1132.97,1113.95,1113.95,207463800
766,2023-01-31,1112.6,1125.07,1098.65,1125.07,235460400
767,2023-02-01,1128.13,1130.2,1088.09,1088.09,301201938
768,2023-02-02,1093.55,1099.39,1082.97,1093.48,177250030
769,2023-02-03,1093.48,1095.87,1081.05,1085.7,217973915
770,2023-02-06,1078.72,1094.45,1073.44,1094.37,200110458
771,2023-02-07,1094.51,1096.93,1068.71,1069.5,217527174
772,2023-02-08,1072.08,1082.89,1064.93,1073.38,210312000
773,2023-02-09,1070.32,1076.48,1059.91,1059.91,159596800
774,2023-02-10,1060.91,1064.53,1048.13,1048.74,155044173
775,2023-02-13,1044.49,1045.6,1024.98,1040.4,171337570
776,2023-02-14,1040.4,1042.96,1030.51,1034.93,145795777
777,2023-02-15,1032.58,1048.85,1028.11,1043.34,227345600
778,2023-02-16,1043.34,1055.26,1040.01,1055.26,149814245
779,2023-02-17,1055.26,1057.59,1047.13,1053.72,140701499
780,2023-02-20,1052.38,1087.36,1052.36,1087.36,208901143
781,2023-02-21,1089.77,1096.35,1080.12,1080.9,184942156
782,2023-02-22,1078.98,1078.98,1051.08,1051.08,210970400
783,2023-02-23,1050.07,1050.95,1026.92,1050.95,197636360
784,2023-02-24,1048.22,1048.27,1027.16,1030.42,108555958
785,2023-02-27,1028.67,1028.67,1006.32,1011.46,156543058
786,2023-02-28,1018.66,1026.65,1009.18,1014.96,105687967
787,2023-03-01,1013.83,1034.43,1001.05,1034.43,131333700
788,2023-03-02,1032.84,1037.73,1025.13,1028.73,99603783
789,2023-03-03,1029.59,1033.71,1011.61,1013.35,104304028
790,2023-03-06,1022.57,1034.56,1014.26,1014.26,125958188
791,2023-03-07,1025.78,1037.97,1024.02,1027.16,170411948
792,2023-03-08,1017.35,1040.59,1017.35,1040.59,156690772
793,2023-03-09,1042.11,1056.56,1041.49,1050.28,197198170
794,2023-03-10,1044.51,1049.45,1039.59,1047.2,133913643
795,2023-03-13,1042.6,1053.64,1041.25,1050.07,243524400
796,2023-03-14,1047.47,1049.35,1032.51,1037.35,182492000
797,2023-03-15,1040.63,1064.65,1040.63,1064.38,221040860
798,2023-03-16,1056.81,1059.61,1039.89,1046.99,182056692
799,2023-03-17,1053.48,1055.2,1043.28,1047.71,202256378
800,2023-03-20,1047.71,1047.71,1021.67,1024.5,164937444
801,2023-03-21,1031.34,1036.18,1016.77,1035.04,156753074
802,2023-03-22,1035.49,1046.48,1035.04,1043.14,166878440
803,2023-03-23,1038.93,1046.6,1033.23,1046.6,129969221
804,2023-03-24,1049.05,1056.67,1047.46,1051.42,176831840
805,2023-03-27,1052.68,1059.65,1046.8,1056.45,181919270
806,2023-03-28,1060.85,1064.68,1055.81,1058.82,208284900
807,2023-03-29,1059.87,1061.45,1053.12,1061.45,154068452
808,2023-03-30,1061.45,1073.93,1061.45,1067.24,194925633
809,2023-03-31,1067.72,1078.15,1067.72,1073.68,201090200
810,2023-04-03,1080.9,1088.83,1080.9,1088.72,243680000
811,2023-04-04,1090.07,1091.13,1084.04,1088.34,191895655
812,2023-04-05,1088.33,1089.83,1082.73,1089.83,204674600
813,2023-04-06,1091.15,1093.99,1078.86,1078.86,243422238
814,2023-04-07,1079.0,1080.9,1071.6,1078.88,146698286
815,2023-04-10,1082.62,1087.6,1074.59,1077.41,219767618
816,2023-04-11,1075.76,1082.89,1067.28,1081.71,193855916
817,2023-04-12,1083.06,1084.26,1077.86,1080.69,215225404
818,2023-04-13,1081.78,1082.21,1072.11,1074.67,174523508
819,2023-04-14,1078.36,1079.87,1063.43,1063.43,187065200
820,2023-04-17,1063.18,1065.4,1058.55,1065.02,114379770
821,2023-04-18,1067.02,1068.54,1060.75,1064.55,134409500
822,2023-04-19,1067.67,1067.74,1055.77,1056.14,151937901
823,2023-04-20,1056.74,1057.82,1050.35,1053.61,99720100
824,2023-04-21,1053.61,1055.48,1045.78,1046.18,161345398
825,2023-04-24,1049.24,1054.0,1041.46,1046.17,128174200
826,2023-04-25,1046.6,1051.54,1036.93,1037.04,140714693
827,2023-04-26,1036.3,1045.24,1029.94,1045.24,201808038
828,2023-04-27,1045.78,1048.26,1040.32,1041.54,131265497
829,2023-04-28,1045.38,1051.43,1044.56,1051.43,160878113
830,2023-05-04,1046.32,1047.93,1038.23,1039.64,145240418
831,2023-05-05,1039.64,1042.11,1035.07,1038.46,129117575
832,2023-05-08,1041.07,1050.56,1041.04,1049.72,164025106
833,2023-05-09,1049.86,1054.49,1049.23,1049.67,117918104
834,2023-05-10,1051.62,1055.36,1048.6,1054.99,146280111
835,2023-05-11,1058.02,1061.48,1053.62,1054.93,141886403
836,2023-05-12,1054.93,1066.44,1051.75,1066.44,182046102
837,2023-05-15,1067.26,1080.72,1067.26,1070.9,216174310
838,2023-05-16,1072.98,1073.66,1066.92,1069.64,153878585
839,2023-05-17,1069.54,1073.87,1062.1,1062.1,196360018
840,2023-05-18,1062.1,1076.86,1062.1,1070.76,170413100
841,2023-05-19,1072.77,1072.77,1060.72,1068.84,139289969
842,2023-05-22,1070.37,1073.89,1068.55,1073.74,161751864
843,2023-05-23,1074.26,1076.89,1063.85,1068.05,185649901
844,2023-05-24,1072.23,1072.52,1060.83,1061.55,184909124
845,2023-05-25,1061.16,1064.24,1057.35,1062.15,151028748
846,2023-05-26,1064.26,1064.95,1060.14,1060.81,124763701
847,2023-05-29,1063.62,1070.97,1062.79,1069.77,152587804
848,2023-05-30,1069.77,1074.46,1066.98,1071.82,190075102
849,2023-05-31,1072.72,1074.3,1063.44,1066.33,225241086
850,2023-06-01,1065.27,1068.09,1060.29,1068.09,187186300
851,2023-06-02,1074.51,1089.22,1073.95,1086.96,291748932
852,2023-06-05,1097.53,1100.37,1090.52,1091.08,232265806
853,2023-06-06,1091.71,1102.32,1090.95,1102.32,210898762
854,2023-06-07,1104.3,1107.09,1100.11,1105.68,292465688
855,2023-06-08,1107.86,1110.87,1092.46,1092.46,335872857
856,2023-06-09,1095.41,1100.85,1089.37,1100.85,225459635
857,2023-06-12,1104.08,1109.63,1092.3,1109.63,202099138
858,2023-06-13,1110.95,1115.39,1108.5,1115.39,274580478
859,2023-06-14,1115.39,1123.86,1110.6,1110.6,275200539
860,2023-06-15,1110.52,1113.23,1104.6,1108.57,184877168
861,2023-06-16,1108.59,1125.62,1105.74,1109.06,351475740
862,2023-06-19,1110.01,1111.21,1098.31,1098.94,230000822
863,2023-06-20,1098.92,1104.27,1095.38,1104.27,184144596
864,2023-06-21,1104.24,1112.07,1101.27,1112.07,219413594
865,2023-06-22,1119.25,1122.6,1115.57,1117.6,240271351
866,2023-06-23,1119.02,1127.29,1117.41,1126.76,257164360
867,2023-06-26,1130.04,1134.11,1118.53,1131.23,271238241
868,2023-06-27,1134.28,1135.65,1128.2,1134.41,217880288
869,2023-06-28,1135.89,1143.53,1131.92,1141.12,305687622
870,2023-06-29,1141.81,1142.72,1125.29,1125.29,246464908
871,2023-06-30,1125.21,1127.28,1121.21,1123.13,195222466
872,2023-07-03,1127.12,1130.09,1120.63,1123.37,155795038
873,2023-07-04,1123.54,1128.35,1119.29,1128.0,199625739
874,2023-07-05,1131.15,1134.68,1128.19,1129.76,247723408
875,2023-07-06,1129.74,1131.54,1115.91,1119.44,246210214
876,2023-07-07,1118.2,1129.43,1116.02,1129.43,194483271
877,2023-07-10,1134.97,1143.16,1132.73,1143.16,259869365
